Offender_isMale,Offender_ethnicAppearance,Offender_Age,DASH_Assessment,AccHowKnown,Known 1,Known 2,ProceedingsType,Previous_Crimes,Crimes in pre 1,Previous_DV,DV in Pre 1
0,3,35.0,0,1,0,1,0,35.0,1,35.0,0
1,3,42.0,1,6,1,1,0,42.0,0,42.0,0
0,6,36.0,1,1,0,1,0,36.0,0,36.0,0
0,3,43.0,1,0,0,0,0,43.0,0,43.0,0
0,5,46.0,2,7,1,0,0,46.0,1,46.0,1
0,6,29.0,0,0,0,0,0,29.0,1,29.0,0
0,7,20.0,0,0,0,0,0,20.0,0,20.0,0
0,7,28.0,1,1,0,1,5,28.0,0,28.0,0
0,3,32.0,2,0,0,0,0,32.0,0,32.0,0
0,6,23.0,1,0,0,0,0,23.0,0,23.0,0
0,3,31.0,2,1,0,1,0,31.0,1,31.0,0
0,3,46.0,2,0,0,0,0,46.0,0,46.0,0
1,6,41.0,1,4,0,1,3,41.0,0,41.0,0
0,3,19.0,2,0,0,0,0,19.0,1,19.0,1
0,6,48.0,0,1,0,1,0,48.0,0,48.0,0
1,2,22.0,2,6,1,1,3,22.0,0,22.0,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,6,35.0,0,1,0,1,3,35.0,0,35.0,0
0,3,27.0,2,0,0,0,0,27.0,1,27.0,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
1,6,34.0,3,5,1,0,0,34.0,0,34.0,0
0,3,49.0,0,1,0,1,0,49.0,0,49.0,0
0,3,72.0,1,0,0,0,0,72.0,0,72.0,0
0,2,29.0,1,0,0,0,0,29.0,0,29.0,0
0,3,44.0,1,1,0,1,0,44.0,1,44.0,0
0,6,25.0,2,0,0,0,0,25.0,1,25.0,1
1,6,38.0,2,3,0,0,0,38.0,0,38.0,0
0,6,54.0,1,0,0,0,0,54.0,0,54.0,0
1,2,30.0,1,6,1,1,0,30.0,0,30.0,0
0,6,37.0,0,1,0,1,0,37.0,0,37.0,0
0,6,19.0,1,1,0,1,3,19.0,0,19.0,0
0,2,22.0,1,2,1,1,2,22.0,1,22.0,0
1,6,47.0,1,4,0,1,0,47.0,1,47.0,0
0,3,58.0,1,1,0,1,7,58.0,0,58.0,0
0,3,15.0,1,1,0,1,0,15.0,1,15.0,0
0,6,21.0,2,0,0,0,0,21.0,1,21.0,0
0,6,28.0,1,1,0,1,0,28.0,1,28.0,0
0,3,23.0,1,3,0,0,0,23.0,1,23.0,0
0,6,51.0,1,2,1,1,0,51.0,0,51.0,0
0,6,40.0,2,0,0,0,0,40.0,1,40.0,1
0,6,50.0,1,1,0,1,0,50.0,0,50.0,0
1,3,16.0,3,3,0,0,3,16.0,0,16.0,0
0,3,30.0,2,10,1,1,0,30.0,0,30.0,0
0,2,42.0,1,1,0,1,2,42.0,0,42.0,0
0,6,20.0,2,0,0,0,0,20.0,0,20.0,0
0,6,32.0,1,1,0,1,0,32.0,1,32.0,1
0,2,37.0,1,0,0,0,0,37.0,0,37.0,0
1,6,18.0,0,4,0,1,0,18.0,0,18.0,0
0,6,20.0,1,0,0,0,0,20.0,0,20.0,0
0,3,22.0,2,0,0,0,0,22.0,1,22.0,0
0,6,37.0,0,7,1,0,0,37.0,0,37.0,0
0,6,45.0,0,1,0,1,0,45.0,0,45.0,0
0,6,23.0,0,1,0,1,5,23.0,1,23.0,0
0,2,31.0,1,1,0,1,2,31.0,0,31.0,0
1,6,37.0,0,4,0,1,0,37.0,0,37.0,0
0,3,38.0,0,1,0,1,0,38.0,0,38.0,0
0,6,30.0,1,1,0,1,0,30.0,0,30.0,0
0,7,23.0,1,0,0,0,0,23.0,0,23.0,0
1,6,41.0,1,6,1,1,0,41.0,0,41.0,0
0,3,40.0,1,2,1,1,5,40.0,0,40.0,0
0,3,35.0,1,2,1,1,0,35.0,0,35.0,0
0,3,32.0,0,0,0,0,3,32.0,0,32.0,0
0,3,34.0,2,0,0,0,0,34.0,0,34.0,0
0,6,27.0,1,1,0,1,3,27.0,0,27.0,0
0,6,30.0,2,1,0,1,0,30.0,0,30.0,0
0,6,29.0,2,0,0,0,0,29.0,0,29.0,0
0,6,30.0,2,0,0,0,0,30.0,1,30.0,1
0,6,56.0,1,2,1,1,0,56.0,0,56.0,0
0,2,22.0,2,0,0,0,0,22.0,0,22.0,0
0,3,27.0,0,1,0,1,0,27.0,0,27.0,0
1,6,31.0,1,3,0,0,0,31.0,1,31.0,1
0,6,22.0,2,0,0,0,0,22.0,1,22.0,1
0,6,23.0,2,1,0,1,0,23.0,0,23.0,0
1,3,29.0,2,5,1,0,0,29.0,0,29.0,0
1,2,18.0,1,3,0,0,0,18.0,0,18.0,0
1,6,47.0,1,6,1,1,0,47.0,0,47.0,0
0,2,26.0,2,0,0,0,0,26.0,0,26.0,0
0,6,24.0,0,1,0,1,0,24.0,1,24.0,0
0,3,27.0,1,1,0,1,3,27.0,0,27.0,0
0,2,26.0,2,1,0,1,0,26.0,0,26.0,0
1,6,18.0,2,4,0,1,0,18.0,0,18.0,0
0,7,30.0,1,1,0,1,0,30.0,0,30.0,0
0,6,34.0,2,1,0,1,0,34.0,0,34.0,0
0,6,33.0,2,4,0,1,0,33.0,0,33.0,0
0,3,54.0,1,1,0,1,0,54.0,0,54.0,0
0,3,29.0,0,1,0,1,0,29.0,1,29.0,0
0,6,46.0,2,1,0,1,0,46.0,0,46.0,0
1,6,49.0,1,11,1,1,2,49.0,0,49.0,0
0,3,22.0,1,1,0,1,0,22.0,1,22.0,0
0,6,82.0,0,2,1,1,0,82.0,0,82.0,0
0,2,27.0,2,2,1,1,0,27.0,0,27.0,0
0,7,33.0,0,0,0,0,0,33.0,0,33.0,0
1,6,29.0,2,4,0,1,0,29.0,1,29.0,0
1,6,40.0,1,4,0,1,0,40.0,0,40.0,0
0,3,40.0,0,2,1,1,0,40.0,0,40.0,0
0,3,34.0,2,0,0,0,0,34.0,0,34.0,0
0,2,24.0,2,2,1,1,0,24.0,0,24.0,0
0,6,42.0,2,1,0,1,0,42.0,0,42.0,0
0,7,31.0,1,1,0,1,3,31.0,0,31.0,0
0,2,27.0,2,2,1,1,0,27.0,0,27.0,0
0,3,25.0,0,1,0,1,0,25.0,0,25.0,0
1,2,23.0,1,4,0,1,0,23.0,0,23.0,0
1,6,20.0,1,0,0,0,0,20.0,0,20.0,0
0,6,31.0,1,4,0,1,0,31.0,0,31.0,0
0,3,53.0,0,0,0,0,0,53.0,0,53.0,0
0,6,27.0,2,1,0,1,0,27.0,0,27.0,0
1,6,50.0,2,4,0,1,0,50.0,0,50.0,0
1,2,30.0,1,4,0,1,0,30.0,0,30.0,0
0,6,23.0,0,1,0,1,0,23.0,0,23.0,0
0,6,23.0,1,0,0,0,0,23.0,0,23.0,0
0,6,57.0,1,2,1,1,0,57.0,0,57.0,0
0,9,45.0,2,1,0,1,0,45.0,1,45.0,0
0,6,21.0,2,1,0,1,0,21.0,0,21.0,0
0,6,48.0,1,0,0,0,0,48.0,0,48.0,0
0,6,36.0,2,0,0,0,0,36.0,1,36.0,0
0,3,26.0,0,1,0,1,0,26.0,0,26.0,0
0,7,51.0,2,0,0,0,7,51.0,0,51.0,0
0,6,42.0,1,1,0,1,0,42.0,0,42.0,0
0,7,17.0,2,1,0,1,0,17.0,1,17.0,0
0,3,30.0,2,7,1,0,5,30.0,0,30.0,0
1,2,16.0,1,4,0,1,0,16.0,0,16.0,0
0,7,33.0,2,1,0,1,0,33.0,1,33.0,0
0,2,39.0,1,2,1,1,0,39.0,1,39.0,1
0,6,30.0,1,1,0,1,0,30.0,0,30.0,0
1,2,32.0,2,6,1,1,2,32.0,0,32.0,0
0,7,35.0,1,0,0,0,0,35.0,1,35.0,1
0,2,26.0,2,2,1,1,0,26.0,0,26.0,0
0,3,43.0,1,0,0,0,2,43.0,0,43.0,0
1,6,24.0,1,4,0,1,0,24.0,0,24.0,0
0,5,46.0,0,0,0,0,0,46.0,0,46.0,0
0,2,47.0,2,1,0,1,0,47.0,0,47.0,0
1,6,44.0,1,1,0,1,0,44.0,1,44.0,0
0,3,22.0,0,0,0,0,0,22.0,1,22.0,0
0,2,37.0,2,2,1,1,3,37.0,0,37.0,0
0,7,46.0,1,1,0,1,0,46.0,0,46.0,0
0,6,32.0,2,1,0,1,0,32.0,0,32.0,0
0,3,45.0,2,0,0,0,0,45.0,0,45.0,0
0,3,20.0,2,0,0,0,0,20.0,0,20.0,0
0,3,36.0,2,1,0,1,0,36.0,0,36.0,0
0,3,43.0,0,1,0,1,1,43.0,0,43.0,0
0,2,49.0,2,0,0,0,0,49.0,0,49.0,0
0,3,35.0,2,1,0,1,0,35.0,0,35.0,0
1,7,46.0,3,4,0,1,6,46.0,0,46.0,0
0,3,17.0,2,1,0,1,0,17.0,1,17.0,0
1,6,57.0,1,2,1,1,0,57.0,0,57.0,0
0,7,40.0,0,0,0,0,0,40.0,0,40.0,0
0,2,40.0,1,2,1,1,0,40.0,0,40.0,0
0,6,42.0,1,0,0,0,0,42.0,0,42.0,0
0,3,30.0,2,1,0,1,0,30.0,0,30.0,0
0,7,43.0,0,2,1,1,0,43.0,0,43.0,0
0,6,20.0,2,1,0,1,0,20.0,0,20.0,0
1,6,46.0,2,4,0,1,0,46.0,0,46.0,0
1,3,21.0,2,4,0,1,0,21.0,0,21.0,0
0,3,38.0,0,1,0,1,7,38.0,1,38.0,0
0,2,35.0,2,0,0,0,0,35.0,0,35.0,0
0,6,23.0,1,0,0,0,0,23.0,0,23.0,0
0,3,21.0,0,0,0,0,0,21.0,1,21.0,0
0,6,46.0,2,0,0,0,0,46.0,0,46.0,0
0,6,33.0,2,1,0,1,0,33.0,0,33.0,0
0,6,31.0,1,1,0,1,0,31.0,0,31.0,0
0,3,48.0,0,2,1,1,0,48.0,0,48.0,0
0,3,52.0,0,0,0,0,0,52.0,1,52.0,0
0,3,50.0,0,7,1,0,0,50.0,0,50.0,0
0,3,35.0,2,0,0,0,0,35.0,1,35.0,0
0,5,36.74734,1,0,0,0,0,36.74734,0,36.74734,0
0,4,48.56115,0,0,0,0,0,48.56115,0,48.56115,0
0,2,48.843597,0,4,1,0,0,48.843597,0,48.843597,0
0,7,43.70247,0,2,1,1,0,43.70247,0,43.70247,0
0,3,52.498035,0,1,0,1,1,52.498035,0,52.498035,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
1,4,71.22901,0,6,1,1,0,71.22901,0,71.22901,0
0,6,62.886143,0,8,0,1,0,62.886143,0,62.886143,0
0,3,30.991776,0,2,1,1,0,30.991776,0,30.991776,0
0,3,30.0,1,0,0,0,0,30.0,0,30.0,0
0,3,26.0,0,0,0,0,0,26.0,0,26.0,0
0,3,23.619255,0,0,0,0,0,23.619255,1,23.619255,0
0,3,40.304256,0,2,1,1,0,40.304256,0,40.304256,0
0,7,43.14384,0,1,0,0,0,43.14384,0,43.14384,0
0,6,33.59086,1,1,0,1,0,33.59086,0,33.59086,0
0,2,46.22826,0,1,0,1,0,46.22826,0,46.22826,0
0,5,71.88756,0,2,1,1,0,71.88756,0,71.88756,0
0,6,49.762333,0,1,0,1,0,49.762333,0,49.762333,0
0,6,37.26552,0,0,0,0,0,37.26552,0,37.26552,0
0,3,39.01418,0,1,0,1,3,39.01418,0,39.01418,0
0,6,62.552628,1,10,1,1,0,62.552628,0,62.552628,0
0,6,17.041945,0,0,0,0,0,17.041945,0,17.041945,0
0,3,20.56569,1,1,0,1,0,20.56569,0,20.56569,0
0,6,51.0,1,2,1,1,0,51.0,0,51.0,0
0,6,62.0,0,1,0,1,0,62.0,0,62.0,0
0,3,40.0,0,0,0,0,0,40.0,0,40.0,0
0,6,31.311644,0,0,0,0,0,31.311644,0,31.311644,0
0,3,39.683918,0,1,0,1,0,39.683918,0,39.683918,0
1,7,42.064083,1,3,0,0,0,42.064083,0,42.064083,0
0,3,19.934526,1,0,0,0,0,19.934526,0,19.934526,0
0,3,43.55215,1,1,0,0,0,43.55215,0,43.55215,0
0,4,26.0,0,0,0,0,0,26.0,0,26.0,0
0,6,38.216805,0,1,0,1,0,38.216805,0,38.216805,0
0,3,28.0,0,2,1,1,0,28.0,0,28.0,0
0,6,34.454853,0,0,0,0,0,34.454853,0,34.454853,0
0,2,32.0,0,1,0,0,1,32.0,0,32.0,0
0,2,27.14652,0,0,0,0,0,27.14652,0,27.14652,0
0,6,33.00521,1,1,0,1,0,33.00521,0,33.00521,0
0,6,23.887197,1,2,1,1,0,23.887197,0,23.887197,0
0,7,43.805893,0,1,0,0,0,43.805893,0,43.805893,0
0,3,69.877045,1,0,0,0,2,69.877045,0,69.877045,0
0,6,50.560493,1,1,0,0,0,50.560493,0,50.560493,0
0,6,32.856083,0,1,0,1,0,32.856083,0,32.856083,0
0,2,28.0,1,2,1,1,0,28.0,0,28.0,0
0,3,44.0,0,2,1,1,0,44.0,0,44.0,0
0,6,42.0,1,3,0,0,0,42.0,0,42.0,0
0,4,25.79978,0,0,0,0,0,25.79978,0,25.79978,0
0,6,30.990408,0,7,1,0,0,30.990408,0,30.990408,0
1,7,42.56036,1,4,0,0,0,42.56036,0,42.56036,0
0,3,30.0,1,1,0,0,0,30.0,0,30.0,0
0,2,33.504326,0,1,0,1,5,33.504326,0,33.504326,0
0,6,47.805115,1,1,0,1,0,47.805115,0,47.805115,0
0,6,31.076033,0,8,1,0,0,31.076033,0,31.076033,0
0,7,44.43509,0,2,1,1,0,44.43509,0,44.43509,0
0,6,32.06314,0,1,0,1,0,32.06314,0,32.06314,0
0,3,37.51115,0,2,1,1,0,37.51115,0,37.51115,0
1,8,24.0,1,3,0,0,0,24.0,0,24.0,0
0,3,40.6875,0,1,0,1,0,40.6875,0,40.6875,0
0,5,41.0,0,1,0,1,0,41.0,0,41.0,0
0,3,33.747147,0,1,0,1,0,33.747147,0,33.747147,0
0,6,32.0,0,1,0,1,0,32.0,0,32.0,0
0,4,30.257544,0,2,1,1,0,30.257544,0,30.257544,0
0,5,26.404783,0,2,0,1,0,26.404783,0,26.404783,0
0,3,31.147625,0,1,0,0,0,31.147625,0,31.147625,0
0,6,38.958187,0,1,0,1,0,38.958187,0,38.958187,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,6,47.634083,1,2,1,1,0,47.634083,0,47.634083,0
0,3,35.0,0,1,0,1,0,35.0,0,35.0,0
0,6,42.0,1,4,0,0,0,42.0,0,42.0,0
0,2,28.0,1,1,0,1,3,28.0,0,28.0,0
0,2,66.51764,1,2,1,1,0,66.51764,0,66.51764,0
0,6,33.0,0,0,0,0,0,33.0,0,33.0,0
0,3,43.0,1,0,0,0,0,43.0,0,43.0,0
0,3,28.132553,0,1,0,1,4,28.132553,0,28.132553,0
0,4,38.0,0,1,0,1,0,38.0,0,38.0,0
0,6,33.98474,0,1,0,1,0,33.98474,0,33.98474,0
0,6,33.0,0,1,0,1,0,33.0,0,33.0,0
0,5,51.07424,0,2,1,1,3,51.07424,0,51.07424,0
0,4,54.585922,1,1,0,1,0,54.585922,0,54.585922,0
0,4,65.484245,1,2,1,1,0,65.484245,0,65.484245,0
0,2,66.803825,1,2,1,1,0,66.803825,0,66.803825,0
0,6,36.814606,0,1,0,1,0,36.814606,0,36.814606,0
0,6,37.91179,0,1,0,1,0,37.91179,0,37.91179,0
0,6,37.0,0,1,0,1,0,37.0,0,37.0,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,2,28.0,1,1,0,1,3,28.0,0,28.0,0
0,6,33.09283,0,1,0,1,0,33.09283,0,33.09283,0
0,3,54.83795,0,1,0,1,0,54.83795,0,54.83795,0
0,6,26.192705,0,3,0,0,0,26.192705,0,26.192705,0
0,6,50.973392,1,1,0,0,0,50.973392,0,50.973392,0
0,6,30.454185,0,8,1,0,0,30.454185,0,30.454185,0
0,6,25.130884,0,0,0,0,0,25.130884,0,25.130884,0
0,5,39.300785,0,0,0,0,0,39.300785,0,39.300785,0
0,6,18.237242,0,0,0,0,0,18.237242,0,18.237242,0
0,3,41.0,0,1,0,1,2,41.0,0,41.0,0
0,6,45.36834,1,5,1,1,0,45.36834,0,45.36834,0
0,2,34.0,0,1,0,1,0,34.0,0,34.0,0
0,6,34.252125,0,2,1,1,0,34.252125,0,34.252125,0
0,2,33.75374,0,1,0,1,5,33.75374,0,33.75374,0
0,6,18.251972,0,1,0,1,0,18.251972,0,18.251972,0
0,6,30.254538,1,0,0,0,0,30.254538,0,30.254538,0
0,3,29.492012,1,0,0,0,0,29.492012,0,29.492012,0
0,6,17.884602,0,0,0,0,0,17.884602,0,17.884602,0
0,6,30.719128,1,0,0,0,0,30.719128,0,30.719128,0
0,6,41.799812,1,2,0,0,0,41.799812,0,41.799812,0
0,6,48.0,1,2,1,0,0,48.0,0,48.0,0
0,2,38.90412,0,0,0,0,0,38.90412,1,38.90412,0
0,4,19.0,2,3,0,0,0,19.0,0,19.0,0
0,4,54.573063,0,1,0,1,0,54.573063,0,54.573063,0
0,3,34.48681,0,1,0,1,0,34.48681,0,34.48681,0
0,3,38.789803,0,1,0,1,3,38.789803,0,38.789803,0
0,5,72.6746,0,1,0,0,0,72.6746,0,72.6746,0
0,3,38.77583,0,1,0,1,3,38.77583,0,38.77583,0
0,3,43.0,0,0,0,0,0,43.0,0,43.0,0
0,2,44.213753,0,2,1,1,0,44.213753,0,44.213753,0
0,6,36.0545,0,1,0,1,0,36.0545,0,36.0545,0
0,2,34.0,1,0,0,0,0,34.0,0,34.0,0
0,4,17.0,1,0,0,0,0,17.0,0,17.0,0
0,6,51.0,1,2,1,1,0,51.0,0,51.0,0
0,3,48.0,0,1,0,1,0,48.0,0,48.0,0
0,5,49.834557,0,1,0,1,0,49.834557,0,49.834557,0
0,3,20.449797,1,0,0,0,0,20.449797,0,20.449797,0
0,6,35.48335,0,0,0,0,0,35.48335,0,35.48335,0
0,2,40.471737,0,2,1,1,0,40.471737,0,40.471737,0
0,3,40.0,0,1,0,1,0,40.0,0,40.0,0
0,2,49.96563,1,6,1,0,0,49.96563,0,49.96563,0
0,6,40.078888,1,3,0,1,0,40.078888,0,40.078888,0
0,6,35.826965,0,0,0,0,0,35.826965,0,35.826965,0
0,4,50.0,1,1,0,1,0,50.0,0,50.0,0
0,7,43.0,0,4,1,1,0,43.0,0,43.0,0
0,3,17.316814,2,1,0,1,2,17.316814,0,17.316814,0
0,6,50.0,0,0,0,0,0,50.0,0,50.0,0
0,3,22.09585,0,1,0,1,0,22.09585,0,22.09585,0
1,2,34.0,0,3,0,0,0,34.0,1,34.0,0
0,2,44.695663,0,2,1,1,0,44.695663,0,44.695663,0
0,3,39.29356,0,1,0,1,3,39.29356,0,39.29356,0
0,6,34.244793,0,2,1,1,0,34.244793,0,34.244793,0
0,6,51.940983,0,1,0,1,0,51.940983,0,51.940983,0
0,3,43.0,0,1,0,1,0,43.0,0,43.0,0
0,2,34.0,0,3,0,1,0,34.0,1,34.0,0
0,6,36.20678,0,0,0,0,0,36.20678,0,36.20678,0
0,2,34.0,1,0,0,0,0,34.0,0,34.0,0
0,6,31.545746,0,0,0,0,0,31.545746,0,31.545746,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,3,40.405407,0,2,1,1,0,40.405407,0,40.405407,0
0,4,37.0,0,1,0,1,0,37.0,0,37.0,0
0,6,33.068695,0,0,0,0,0,33.068695,0,33.068695,0
0,6,46.558903,1,1,0,1,1,46.558903,0,46.558903,0
0,3,30.0,1,1,0,0,0,30.0,0,30.0,0
0,3,37.653774,0,2,1,1,0,37.653774,0,37.653774,0
0,7,33.0,0,0,0,0,0,33.0,0,33.0,0
0,3,34.840137,0,0,0,0,0,34.840137,0,34.840137,0
0,3,41.0,0,2,1,1,0,41.0,0,41.0,0
0,6,64.49758,1,4,1,1,0,64.49758,0,64.49758,0
0,3,43.636803,0,1,0,1,0,43.636803,0,43.636803,0
0,3,30.210876,1,0,0,0,0,30.210876,0,30.210876,0
0,7,44.944427,0,2,1,1,0,44.944427,0,44.944427,0
0,3,37.0,0,2,1,1,0,37.0,0,37.0,0
0,4,40.0,1,2,0,1,0,40.0,0,40.0,0
0,5,50.788246,1,2,1,1,0,50.788246,0,50.788246,0
0,3,36.47629,0,3,0,1,0,36.47629,0,36.47629,0
0,6,36.95356,0,0,0,0,0,36.95356,0,36.95356,0
0,6,39.942814,0,3,0,1,0,39.942814,0,39.942814,0
0,6,50.805763,1,1,0,0,0,50.805763,0,50.805763,0
0,3,34.0,0,1,0,1,0,34.0,0,34.0,0
0,5,38.153957,0,1,0,1,3,38.153957,0,38.153957,0
0,6,54.564354,0,1,0,1,0,54.564354,0,54.564354,0
0,3,33.7755,0,1,0,1,0,33.7755,0,33.7755,0
0,3,66.586784,1,2,1,1,0,66.586784,0,66.586784,0
0,4,48.0,0,2,1,1,0,48.0,0,48.0,0
0,6,52.13943,0,1,0,1,0,52.13943,0,52.13943,0
0,3,52.645523,0,1,0,1,1,52.645523,0,52.645523,0
0,2,40.517597,1,2,1,1,0,40.517597,0,40.517597,0
0,3,34.21326,0,0,0,0,0,34.21326,0,34.21326,0
0,6,38.30849,0,0,0,0,0,38.30849,0,38.30849,0
0,6,62.036648,0,1,0,1,0,62.036648,0,62.036648,0
0,3,34.541737,0,1,0,1,0,34.541737,0,34.541737,0
0,3,40.374325,0,2,1,1,0,40.374325,0,40.374325,0
0,3,34.96212,1,1,0,1,5,34.96212,0,34.96212,0
0,6,51.0,1,2,1,1,1,51.0,0,51.0,0
0,6,39.0,0,1,0,1,0,39.0,0,39.0,0
0,6,42.67355,0,9,1,0,0,42.67355,0,42.67355,0
0,8,61.83997,2,6,1,0,0,61.83997,0,61.83997,0
0,3,34.516693,1,1,0,1,5,34.516693,0,34.516693,0
1,6,69.647285,0,5,0,1,0,69.647285,0,69.647285,0
0,6,50.72637,0,1,0,1,0,50.72637,0,50.72637,0
0,3,65.0,0,2,1,1,0,65.0,0,65.0,0
0,3,54.000828,0,1,0,0,0,54.000828,0,54.000828,0
0,2,44.1324,0,2,1,1,0,44.1324,0,44.1324,0
0,3,41.0,0,1,0,1,2,41.0,0,41.0,0
0,2,28.0,0,2,1,1,0,28.0,0,28.0,0
0,3,70.57712,1,0,0,0,1,70.57712,0,70.57712,0
0,3,29.629807,0,0,0,0,0,29.629807,0,29.629807,0
0,3,55.0,0,1,0,1,0,55.0,0,55.0,0
0,4,77.77939,0,4,1,1,0,77.77939,0,77.77939,0
0,6,42.922768,0,9,1,0,0,42.922768,0,42.922768,0
0,6,18.16829,0,0,0,0,0,18.16829,0,18.16829,0
0,6,34.34549,1,1,0,1,0,34.34549,0,34.34549,0
0,4,28.0,0,2,1,1,0,28.0,0,28.0,0
0,2,40.0,0,2,1,1,0,40.0,0,40.0,0
0,8,40.0,2,6,0,0,0,40.0,0,40.0,0
0,2,46.373238,0,2,1,1,0,46.373238,0,46.373238,0
0,6,43.0,0,0,0,0,0,43.0,0,43.0,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,6,23.898954,1,2,1,1,0,23.898954,0,23.898954,0
0,4,20.598434,0,0,0,0,0,20.598434,0,20.598434,0
0,3,29.664007,1,0,0,0,0,29.664007,0,29.664007,0
0,3,29.794897,2,0,0,0,0,29.794897,0,29.794897,0
0,6,23.012022,1,2,0,1,0,23.012022,0,23.012022,0
0,2,28.5952,1,0,0,0,0,28.5952,0,28.5952,0
0,6,39.377956,1,2,0,1,0,39.377956,0,39.377956,0
0,3,29.722107,2,0,0,0,0,29.722107,0,29.722107,0
0,6,17.055584,0,0,0,0,0,17.055584,0,17.055584,0
0,4,73.0,0,2,1,1,0,73.0,0,73.0,0
0,3,25.619051,0,0,0,0,0,25.619051,0,25.619051,0
0,6,25.314772,1,0,0,0,0,25.314772,0,25.314772,0
0,3,49.48236,1,7,1,0,0,49.48236,0,49.48236,0
0,3,26.0,0,0,0,0,0,26.0,0,26.0,0
0,7,62.343967,2,7,1,1,0,62.343967,0,62.343967,0
0,6,43.0,0,0,0,0,0,43.0,0,43.0,0
0,5,34.0,2,1,0,1,5,34.0,0,34.0,0
0,6,64.2008,1,3,1,1,0,64.2008,0,64.2008,0
0,2,66.69458,1,2,1,1,0,66.69458,0,66.69458,0
0,3,21.467632,1,0,0,0,1,21.467632,0,21.467632,0
0,5,35.801453,0,0,0,0,0,35.801453,0,35.801453,0
0,3,40.70514,0,2,1,1,0,40.70514,0,40.70514,0
0,2,40.0,0,2,1,1,0,40.0,0,40.0,0
0,5,55.577026,0,1,0,1,0,55.577026,0,55.577026,0
0,6,49.86884,0,0,0,0,0,49.86884,0,49.86884,0
0,6,82.68514,0,2,1,1,0,82.68514,0,82.68514,0
0,6,38.126263,0,1,0,1,0,38.126263,0,38.126263,0
0,6,31.0,1,1,0,1,0,31.0,0,31.0,0
0,3,34.0,2,1,0,0,0,34.0,0,34.0,0
0,3,24.145714,0,0,0,0,0,24.145714,0,24.145714,0
1,2,34.0,1,3,0,0,0,34.0,1,34.0,0
0,5,78.52408,1,2,1,1,0,78.52408,0,78.52408,0
0,6,31.744177,0,1,0,1,0,31.744177,0,31.744177,0
0,2,34.0,0,0,0,0,0,34.0,0,34.0,0
0,6,48.124462,1,6,1,0,0,48.124462,0,48.124462,0
0,2,48.81831,0,1,0,1,0,48.81831,0,48.81831,0
0,6,22.18284,1,2,0,1,0,22.18284,0,22.18284,0
0,2,40.0,1,2,1,1,0,40.0,0,40.0,0
0,3,33.980865,0,1,0,1,0,33.980865,0,33.980865,0
0,6,20.109613,0,0,0,0,0,20.109613,0,20.109613,0
0,3,37.0,0,2,1,1,0,37.0,0,37.0,0
0,6,34.0,0,0,0,0,0,34.0,0,34.0,0
0,3,34.0,1,2,0,0,0,34.0,1,34.0,1
0,6,31.129627,0,0,0,0,0,31.129627,0,31.129627,0
0,6,36.0,0,0,0,0,0,36.0,0,36.0,0
0,2,28.0,0,1,0,1,0,28.0,0,28.0,0
0,6,50.62069,1,1,0,0,0,50.62069,0,50.62069,0
0,7,20.674625,0,0,0,0,0,20.674625,0,20.674625,0
0,3,36.702087,0,2,0,1,0,36.702087,0,36.702087,0
0,6,54.0,0,1,0,1,0,54.0,0,54.0,0
0,2,44.136497,0,2,1,1,0,44.136497,0,44.136497,0
0,6,49.771828,0,0,0,0,0,49.771828,0,49.771828,0
0,3,40.294373,0,2,1,1,0,40.294373,0,40.294373,0
0,3,22.095566,0,1,0,1,0,22.095566,0,22.095566,0
0,6,37.39413,0,1,0,1,1,37.39413,0,37.39413,0
0,5,18.727125,2,3,0,1,0,18.727125,0,18.727125,0
0,6,17.557098,0,0,0,0,0,17.557098,0,17.557098,0
0,6,42.0,1,7,1,0,3,42.0,0,42.0,0
0,6,35.40894,0,0,0,0,0,35.40894,0,35.40894,0
0,7,32.411964,0,0,0,0,0,32.411964,0,32.411964,0
0,4,53.645447,0,0,0,0,0,53.645447,0,53.645447,0
0,6,34.642307,0,0,0,0,0,34.642307,0,34.642307,0
0,6,31.0,1,0,0,0,0,31.0,0,31.0,0
0,2,21.0,1,0,0,0,0,21.0,0,21.0,0
0,6,32.903084,0,1,0,1,0,32.903084,0,32.903084,0
0,2,34.0,1,2,0,0,0,34.0,1,34.0,1
0,6,22.716898,0,2,0,1,0,22.716898,0,22.716898,0
0,4,58.41394,0,4,1,0,0,58.41394,0,58.41394,0
0,6,42.0,1,7,1,0,3,42.0,0,42.0,0
0,3,36.63941,0,2,0,1,0,36.63941,0,36.63941,0
0,6,17.641682,0,0,0,0,0,17.641682,0,17.641682,0
0,3,55.402805,1,2,1,1,0,55.402805,0,55.402805,0
0,2,20.867765,0,0,0,0,0,20.867765,0,20.867765,0
0,3,34.26393,0,0,0,0,0,34.26393,0,34.26393,0
0,6,51.0,1,2,1,1,0,51.0,0,51.0,0
